#	time(s)	count A	count B	count C	count D
1	0.0100	104		102	
2	0.0200	104		102	
3	0.0300	104		102	
4	0.0400	104		102	
5	0.0500	104		102	
6	0.0600	104		102	
7	0.0700	104		101	
8	0.0800	103		101	
9	0.0900	103		100	
10	0.1000	102		99	
11	0.1100	102		98	
12	0.1200	100		97	
13	0.1300	100		96	
14	0.1400	98		94	
15	0.1500	96		92	
16	0.1600	95		90	
17	0.1700	93		89	
18	0.1800	91		86	
19	0.1900	89		84	
20	0.2000	86		82	
21	0.2100	84		79	
22	0.2200	81		76	
23	0.2300	78		73	
24	0.2400	76		70	
25	0.2500	72		67	
26	0.2600	69		64	
27	0.2700	66		61	
28	0.2800	63		58	
29	0.2900	59		54	
30	0.3000	56		50	
31	0.3100	52		47	
32	0.3200	48		43	
33	0.3300	44		39	
34	0.3400	40		35	
35	0.3500	37		32	
36	0.3600	33		28	
37	0.3700	29		24	
38	0.3800	25		20	
39	0.3900	21		16	
40	0.4000	17		12	
41	0.4100	12		8	
42	0.4200	8		4	
43	0.4300	4		0	
44	0.4400	0		-4	
45	0.4500	-4		-8	
46	0.4600	-7		-12	
47	0.4700	-11		-16	
48	0.4800	-15		-20	
49	0.4900	-19		-24	
50	0.5000	-23		-28	
51	0.5100	-26		-32	
52	0.5200	-30		-35	
53	0.5300	-34		-39	
54	0.5400	-37		-42	
55	0.5500	-39		-45	
56	0.5600	-42		-49	
57	0.5700	-46		-52	
58	0.5800	-49		-55	
59	0.5900	-52		-58	
60	0.6000	-55		-61	
61	0.6100	-58		-63	
62	0.6200	-60		-66	
63	0.6300	-62		-68	
64	0.6400	-65		-70	
65	0.6500	-67		-73	
66	0.6600	-69		-74	
67	0.6700	-71		-76	
68	0.6800	-73		-78	
69	0.6900	-74		-80	
70	0.7000	-76		-81	
71	0.7100	-77		-82	
72	0.7200	-78		-83	
73	0.7300	-80		-84	
74	0.7400	-80		-85	
75	0.7500	-81		-85	
76	0.7600	-82		-86	
77	0.7700	-82		-86	
78	0.7800	-82		-86	
79	0.7900	-82		-86	
80	0.8000	-82		-86	
81	0.8100	-82		-85	
82	0.8200	-82		-84	
83	0.8300	-82		-84	
84	0.8400	-81		-83	
85	0.8500	-80		-82	
86	0.8600	-79		-80	
87	0.8700	-78		-79	
88	0.8800	-77		-78	
89	0.8900	-76		-76	
90	0.9000	-74		-74	
91	0.9100	-73		-72	
92	0.9200	-71		-70	
93	0.9300	-69		-68	
94	0.9400	-67		-66	
95	0.9500	-65		-63	
96	0.9600	-63		-61	
97	0.9700	-61		-58	
98	0.9800	-58		-56	
99	0.9900	-56		-53	
100	1.0000	-54		-50	
101	1.0100	-51		-47	
102	1.0200	-48		-44	
103	1.0300	-46		-41	
104	1.0400	-42		-38	
105	1.0500	-40		-34	
106	1.0600	-38		-31	
107	1.0700	-35		-28	
108	1.0800	-32		-24	
109	1.0900	-29		-21	
110	1.1000	-26		-18	
111	1.1100	-22		-14	
112	1.1200	-19		-11	
113	1.1300	-16		-7	
114	1.1400	-13		-4	
115	1.1500	-10		-1	
116	1.1600	-6		3	
117	1.1700	-3		6	
118	1.1800	0		9	
119	1.1900	3		13	
120	1.2000	6		16	
121	1.2100	10		19	
122	1.2200	13		22	
123	1.2300	16		25	
124	1.2400	19		28	
125	1.2500	22		31	
126	1.2600	25		34	
127	1.2700	28		37	
128	1.2800	30		40	
129	1.2900	33		42	
130	1.3000	36		44	
131	1.3100	38		47	
132	1.3200	41		49	
133	1.3300	44		51	
134	1.3400	46		53	
135	1.3500	48		55	
136	1.3600	50		57	
137	1.3700	52		59	
138	1.3800	54		60	
139	1.3900	56		62	
140	1.4000	58		63	
141	1.4100	59		65	
142	1.4200	61		66	
143	1.4300	62		67	
144	1.4400	64		68	
145	1.4500	64		68	
146	1.4600	66		69	
147	1.4700	66		69	
148	1.4800	67		70	
149	1.4900	68		70	
150	1.5000	68		70	
151	1.5100	69		70	
152	1.5200	69		70	
153	1.5300	69		69	
154	1.5400	69		69	
155	1.5500	69		68	
156	1.5600	69		68	
157	1.5700	68		67	
158	1.5800	68		66	
159	1.5900	67		65	
160	1.6000	66		64	
161	1.6100	65		62	
162	1.6200	64		61	
163	1.6300	63		60	
164	1.6400	62		58	
165	1.6500	60		56	
166	1.6600	59		55	
167	1.6700	58		53	
168	1.6800	56		51	
169	1.6900	54		49	
170	1.7000	52		47	
171	1.7100	50		45	
172	1.7200	48		42	
173	1.7300	46		40	
174	1.7400	44		38	
175	1.7500	42		36	
176	1.7600	39		33	
177	1.7700	37		31	
178	1.7800	34		28	
179	1.7900	32		26	
180	1.8000	29		23	
181	1.8100	26		20	
182	1.8200	24		18	
183	1.8300	21		15	
184	1.8400	18		12	
185	1.8500	16		10	
186	1.8600	13		7	
187	1.8700	10		4	
188	1.8800	8		2	
189	1.8900	4		-1	
190	1.9000	2		-4	
191	1.9100	-1		-6	
192	1.9200	-4		-9	
193	1.9300	-6		-11	
194	1.9400	-9		-14	
195	1.9500	-12		-16	
196	1.9600	-14		-19	
197	1.9700	-17		-21	
198	1.9800	-20		-24	
199	1.9900	-22		-26	
200	2.0000	-24		-28	
201	2.0100	-27		-30	
202	2.0200	-29		-32	
203	2.0300	-32		-34	
204	2.0400	-34		-36	
205	2.0500	-36		-38	
206	2.0600	-38		-40	
207	2.0700	-39		-42	
208	2.0800	-41		-44	
209	2.0900	-42		-45	
210	2.1000	-44		-46	
211	2.1100	-46		-48	
212	2.1200	-47		-49	
213	2.1300	-48		-50	
214	2.1400	-50		-51	
215	2.1500	-51		-52	
216	2.1600	-52		-53	
217	2.1700	-53		-54	
218	2.1800	-54		-55	
219	2.1900	-55		-55	
220	2.2000	-55		-56	
221	2.2100	-56		-56	
222	2.2200	-56		-56	
223	2.2300	-57		-57	
224	2.2400	-57		-57	
225	2.2500	-57		-57	
226	2.2600	-57		-57	
227	2.2700	-57		-56	
228	2.2800	-57		-56	
229	2.2900	-56		-56	
230	2.3000	-56		-55	
231	2.3100	-56		-54	
232	2.3200	-55		-54	
233	2.3300	-54		-53	
234	2.3400	-53		-52	
235	2.3500	-52		-51	
236	2.3600	-51		-50	
237	2.3700	-50		-49	
238	2.3800	-49		-47	
239	2.3900	-48		-46	
240	2.4000	-46		-44	
241	2.4100	-45		-43	
242	2.4200	-43		-41	
243	2.4300	-42		-40	
244	2.4400	-40		-38	
245	2.4500	-39		-36	
246	2.4600	-38		-34	
247	2.4700	-36		-32	
248	2.4800	-34		-30	
249	2.4900	-32		-28	
250	2.5000	-30		-26	
251	2.5100	-28		-24	
252	2.5200	-26		-22	
253	2.5300	-24		-20	
254	2.5400	-22		-18	
255	2.5500	-20		-16	
256	2.5600	-18		-13	
257	2.5700	-15		-11	
258	2.5800	-13		-9	
259	2.5900	-11		-7	
260	2.6000	-8		-4	
261	2.6100	-6		-2	
262	2.6200	-4		0	
263	2.6300	-2		2	
264	2.6400	0		5	
265	2.6500	2		7	
266	2.6600	5		9	
267	2.6700	7		11	
268	2.6800	9		13	
269	2.6900	11		16	
270	2.7000	13		18	
271	2.7100	15		20	
272	2.7200	17		22	
273	2.7300	19		24	
274	2.7400	21		25	
275	2.7500	23		27	
276	2.7600	24		29	
277	2.7700	26		31	
278	2.7800	28		32	
279	2.7900	30		34	
280	2.8000	31		35	
281	2.8100	32		37	
282	2.8200	34		38	
283	2.8300	35		39	
284	2.8400	36		40	
285	2.8500	38		42	
286	2.8600	39		43	
287	2.8700	40		44	
288	2.8800	41		44	
289	2.8900	42		45	
290	2.9000	42		46	
291	2.9100	43		46	
292	2.9200	44		47	
293	2.9300	44		47	
294	2.9400	45		48	
295	2.9500	45		48	
296	2.9600	46		48	
297	2.9700	46		48	
298	2.9800	46		48	
299	2.9900	46		48	
300	3.0000	46		47	
301	3.0100	46		47	
302	3.0200	46		47	
303	3.0300	45		46	
304	3.0400	45		46	
305	3.0500	44		45	
306	3.0600	44		44	
307	3.0700	43		43	
308	3.0800	42		42	
309	3.0900	42		41	
310	3.1000	41		40	
311	3.1100	40		39	
312	3.1200	39		38	
313	3.1300	38		37	
314	3.1400	37		36	
315	3.1500	36		34	
316	3.1600	35		33	
317	3.1700	33		31	
318	3.1800	32		30	
319	3.1900	30		28	
320	3.2000	29		26	
321	3.2100	28		25	
322	3.2200	26		23	
323	3.2300	24		21	
324	3.2400	23		20	
325	3.2500	21		18	
326	3.2600	20		16	
327	3.2700	18		14	
328	3.2800	16		12	
329	3.2900	14		10	
330	3.3000	13		8	
331	3.3100	11		7	
332	3.3200	9		5	
333	3.3300	7		3	
334	3.3400	5		1	
335	3.3500	4		-1	
336	3.3600	2		-3	
337	3.3700	0		-4	
338	3.3800	-2		-6	
339	3.3900	-4		-8	
340	3.4000	-6		-10	
341	3.4100	-8		-12	
342	3.4200	-9		-13	
343	3.4300	-11		-15	
344	3.4400	-13		-16	
345	3.4500	-14		-18	
346	3.4600	-16		-20	
347	3.4700	-18		-21	
348	3.4800	-19		-23	
349	3.4900	-21		-24	
350	3.5000	-22		-25	
351	3.5100	-24		-26	
352	3.5200	-25		-28	
353	3.5300	-26		-29	
354	3.5400	-28		-30	
355	3.5500	-29		-31	
356	3.5600	-30		-32	
357	3.5700	-31		-33	
358	3.5800	-32		-34	
359	3.5900	-33		-35	
360	3.6000	-34		-35	
361	3.6100	-35		-36	
362	3.6200	-36		-36	
363	3.6300	-36		-37	
364	3.6400	-37		-37	
365	3.6500	-38		-38	
366	3.6600	-38		-38	
367	3.6700	-39		-38	
